uniq,taxonomy,kingdom,phylum
uniq12792,"k:Eukaryota_2759,p:Chordata_7711,c:Actinopteri_186623,o:Tetraodontiformes_31022,f:Tetraodontidae_31031,g:Arothron_50368,s:Arothron",Eukaryota,Chordata
uniq1183,"k:Eukaryota_2759,p:Chordata_7711,c:Actinopteri_186623,o:Tetraodontiformes_31022,f:Tetraodontidae_31031,g:Canthigaster_223138,s:Canthigaster",Eukaryota,Chordata
uniq365,"k:Eukaryota_2759,p:Chordata_7711,c:Actinopteri_186623,o:Tetraodontiformes_31022,f:Tetraodontidae_31031,g:Lagocephalus_204813,s:Lagocephalus",Eukaryota,Chordata
uniq5356,"k:Eukaryota_2759,p:Chordata_7711,c:Actinopteri_186623,o:Uranoscopiformes_1489926,f:Pinguipedidae_206137,g:Parapercis_215380,s:Parapercis",Eukaryota,Chordata
uniq23210,"k:Eukaryota_2759,p:Chordata_7711,c:Ascidiacea_7713,o:Phlebobranchia_7716,f:Ascidiidae_30274,g:Ascidia_30275,s:Ascidia",Eukaryota,Chordata
uniq3840,"k:Eukaryota_2759,p:Chordata_7711,c:Leptocardii_2682552,o:Amphioxiformes_2682553,f:Branchiostomidae_7736,g:Asymmetron_355595,s:Asymmetron",Eukaryota,Chordata
uniq943,"k:Eukaryota_2759,p:Chordata_7711,c:Mammalia_40674,o:Primates_9443,f:Hominidae_9604,g:Homo_9605,s:Homo",Eukaryota,Chordata
uniq840,"k:Eukaryota_2759,p:Cnidaria_6073",Eukaryota,Cnidaria
uniq3688,"k:Eukaryota_2759,p:Cnidaria_6073",Eukaryota,Cnidaria
uniq7211,"k:Eukaryota_2759,p:Cnidaria_6073",Eukaryota,Cnidaria
uniq7258,"k:Eukaryota_2759,p:Cnidaria_6073",Eukaryota,Cnidaria
uniq8756,"k:Eukaryota_2759,p:Cnidaria_6073",Eukaryota,Cnidaria
uniq9329,"k:Eukaryota_2759,p:Cnidaria_6073",Eukaryota,Cnidaria
uniq9351,"k:Eukaryota_2759,p:Cnidaria_6073",Eukaryota,Cnidaria
uniq10509,"k:Eukaryota_2759,p:Cnidaria_6073",Eukaryota,Cnidaria
uniq22591,"k:Eukaryota_2759,p:Cnidaria_6073",Eukaryota,Cnidaria
uniq25042,"k:Eukaryota_2759,p:Cnidaria_6073",Eukaryota,Cnidaria
uniq18525,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101",Eukaryota,Cnidaria
uniq37,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Actiniaria_6103",Eukaryota,Cnidaria
uniq538,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Actiniaria_6103",Eukaryota,Cnidaria
uniq572,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Actiniaria_6103",Eukaryota,Cnidaria
uniq1458,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Actiniaria_6103",Eukaryota,Cnidaria
uniq3954,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Actiniaria_6103",Eukaryota,Cnidaria
uniq5808,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Actiniaria_6103",Eukaryota,Cnidaria
uniq7087,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Actiniaria_6103",Eukaryota,Cnidaria
uniq8689,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Actiniaria_6103",Eukaryota,Cnidaria
uniq16700,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Actiniaria_6103",Eukaryota,Cnidaria
uniq16838,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Actiniaria_6103",Eukaryota,Cnidaria
uniq22613,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Actiniaria_6103",Eukaryota,Cnidaria
uniq23279,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Actiniaria_6103",Eukaryota,Cnidaria
uniq26301,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Actiniaria_6103",Eukaryota,Cnidaria
uniq8810,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Actiniaria_6103,f:Andvakiidae_491810,g:Andvakia_491811,s:Andvakia",Eukaryota,Cnidaria
uniq1348,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Actiniaria_6103,f:Boloceroididae_51819,g:Boloceroides_51820,s:Boloceroides",Eukaryota,Cnidaria
uniq3933,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Actiniaria_6103,f:Edwardsiidae_45349,g:Edwardsia_51817,s:Edwardsia",Eukaryota,Cnidaria
uniq5200,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Actiniaria_6103,f:Edwardsiidae_45349,g:Edwardsianthus_478397,s:Edwardsianthus",Eukaryota,Cnidaria
uniq8620,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Alcyonacea_40677,f:Alcyoniidae_40678,g:Cladiella_205093,s:Cladiella",Eukaryota,Cnidaria
uniq6033,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Alcyonacea_40677,f:Alcyoniidae_40678,g:Lobophytum_205095,s:Lobophytum",Eukaryota,Cnidaria
uniq713,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Alcyonacea_40677,f:Alcyoniidae_40678,g:Sinularia_51814,s:Sinularia",Eukaryota,Cnidaria
uniq10526,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Ceriantharia_37512",Eukaryota,Cnidaria
uniq1864,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Ceriantharia_37512,f:Arachnactidae_1048509,g:Isarachnanthus_1048507,s:Isarachnanthus",Eukaryota,Cnidaria
uniq2652,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Ceriantharia_37512,f:Cerianthidae_37513,s:Cerianthidae",Eukaryota,Cnidaria
uniq2836,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Ceriantharia_37512,f:Cerianthidae_37513,s:Cerianthidae",Eukaryota,Cnidaria
uniq4855,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Ceriantharia_37512,f:Cerianthidae_37513,s:Cerianthidae",Eukaryota,Cnidaria
uniq5811,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Ceriantharia_37512,f:Cerianthidae_37513,s:Cerianthidae",Eukaryota,Cnidaria
uniq26604,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Ceriantharia_37512,f:Cerianthidae_37513,s:Cerianthidae",Eukaryota,Cnidaria
uniq420,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125",Eukaryota,Cnidaria
uniq3209,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125",Eukaryota,Cnidaria
uniq4444,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125",Eukaryota,Cnidaria
uniq21560,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125",Eukaryota,Cnidaria
uniq9021,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125,f:Euphylliidae_1328290,g:Galaxea_46744,s:Galaxea",Eukaryota,Cnidaria
uniq10178,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125,f:Fungiidae_46711,g:Lithophyllon_486197,s:Lithophyllon",Eukaryota,Cnidaria
uniq8113,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125,f:Merulinidae_46736",Eukaryota,Cnidaria
uniq3784,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125,f:Merulinidae_46736",Eukaryota,Cnidaria
uniq3833,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125,f:Merulinidae_46736",Eukaryota,Cnidaria
uniq15084,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125,f:Merulinidae_46736",Eukaryota,Cnidaria
uniq10667,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125,f:Oulastreidae_2653791,g:Oulastrea_154328,s:Oulastrea",Eukaryota,Cnidaria
uniq497,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125,f:Pocilloporidae_46729,g:Pocillopora_46730,s:Pocillopora",Eukaryota,Cnidaria
uniq682,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125,f:Poritidae_46718,g:Porites_46719,s:Porites",Eukaryota,Cnidaria
uniq14615,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125,f:Poritidae_46718,g:Porites_46719,s:Porites",Eukaryota,Cnidaria
uniq27311,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Zoantharia_44927,f:Epizoanthidae_333135,g:Epizoanthus_328560,s:Epizoanthus",Eukaryota,Cnidaria
uniq749,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074",Eukaryota,Cnidaria
uniq1197,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074",Eukaryota,Cnidaria
uniq5941,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074",Eukaryota,Cnidaria
uniq17237,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074",Eukaryota,Cnidaria
uniq2716,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Anthoathecata_406427,f:Pandeidae_27799,g:Leuckartiara_13107,s:Leuckartiara",Eukaryota,Cnidaria
uniq349,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008",Eukaryota,Cnidaria
uniq1896,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008",Eukaryota,Cnidaria
uniq12735,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008",Eukaryota,Cnidaria
uniq24620,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008",Eukaryota,Cnidaria
uniq24617,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008",Eukaryota,Cnidaria
uniq25653,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008",Eukaryota,Cnidaria
uniq27707,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008",Eukaryota,Cnidaria
uniq55,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Aequoreidae_128126,g:Aequorea_6099,s:Aequorea",Eukaryota,Cnidaria
uniq369,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Aequoreidae_128126,g:Aequorea_6099,s:Aequorea",Eukaryota,Cnidaria
uniq370,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Aequoreidae_128126,g:Aequorea_6099,s:Aequorea",Eukaryota,Cnidaria
uniq1117,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Aequoreidae_128126,g:Aequorea_6099,s:Aequorea",Eukaryota,Cnidaria
uniq9654,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Aequoreidae_128126,g:Aequorea_6099,s:Aequorea",Eukaryota,Cnidaria
uniq22347,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Aequoreidae_128126,g:Aequorea_6099,s:Aequorea",Eukaryota,Cnidaria
uniq436,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia",Eukaryota,Cnidaria
uniq513,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia",Eukaryota,Cnidaria
uniq947,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia",Eukaryota,Cnidaria
uniq1267,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia",Eukaryota,Cnidaria
uniq1327,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia",Eukaryota,Cnidaria
uniq3507,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia",Eukaryota,Cnidaria
uniq5210,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia",Eukaryota,Cnidaria
uniq10283,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia",Eukaryota,Cnidaria
uniq13404,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia",Eukaryota,Cnidaria
uniq14866,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia",Eukaryota,Cnidaria
uniq19583,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia",Eukaryota,Cnidaria
uniq22720,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia",Eukaryota,Cnidaria
uniq27212,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia",Eukaryota,Cnidaria
uniq16,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq28,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq118,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq134,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq228,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq221,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq533,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq295,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq794,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq1154,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq1855,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq859,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq3614,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq1639,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq2075,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq2298,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq2382,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq2824,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq2933,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq3585,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq3893,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq4244,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq5923,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq9768,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq12778,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq21984,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq24323,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq26641,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq27430,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea",Eukaryota,Cnidaria
uniq258,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Obeliidae_2750047,g:Obelia_32569,s:Obelia",Eukaryota,Cnidaria
uniq12927,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Abylidae_316207,g:Abylopsis_316208,s:Abylopsis",Eukaryota,Cnidaria
uniq406,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Agalmatidae_168757",Eukaryota,Cnidaria
uniq11208,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Agalmatidae_168757",Eukaryota,Cnidaria
uniq286,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Agalmatidae_168757,g:Nanomia_168758,s:Nanomia",Eukaryota,Cnidaria
uniq45,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Athorybiidae_316171,g:Athorybia_316172,s:Athorybia",Eukaryota,Cnidaria
uniq1552,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754",Eukaryota,Cnidaria
uniq5700,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Chelophyes_316210,s:Chelophyes",Eukaryota,Cnidaria
uniq66,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Diphyes_316176,s:Diphyes",Eukaryota,Cnidaria
uniq69,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Diphyes_316176,s:Diphyes",Eukaryota,Cnidaria
uniq599,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Diphyes_316176,s:Diphyes",Eukaryota,Cnidaria
uniq884,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Diphyes_316176,s:Diphyes",Eukaryota,Cnidaria
uniq149,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Lensia_316225,s:Lensia",Eukaryota,Cnidaria
uniq2173,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Lensia_316225,s:Lensia",Eukaryota,Cnidaria
uniq3092,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Lensia_316225,s:Lensia",Eukaryota,Cnidaria
uniq9524,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Lensia_316225,s:Lensia",Eukaryota,Cnidaria
uniq10436,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Lensia_316225,s:Lensia",Eukaryota,Cnidaria
uniq60,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Sphaeronectidae_168790,g:Sphaeronectes_168791,s:Sphaeronectes",Eukaryota,Cnidaria
uniq233,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Sphaeronectidae_168790,g:Sphaeronectes_168791,s:Sphaeronectes",Eukaryota,Cnidaria
uniq776,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Sphaeronectidae_168790,g:Sphaeronectes_168791,s:Sphaeronectes",Eukaryota,Cnidaria
uniq1326,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Sphaeronectidae_168790,g:Sphaeronectes_168791,s:Sphaeronectes",Eukaryota,Cnidaria
uniq7185,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Sphaeronectidae_168790,g:Sphaeronectes_168791,s:Sphaeronectes",Eukaryota,Cnidaria
uniq20329,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Sphaeronectidae_168790,g:Sphaeronectes_168791,s:Sphaeronectes",Eukaryota,Cnidaria
uniq23478,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Sphaeronectidae_168790,g:Sphaeronectes_168791,s:Sphaeronectes",Eukaryota,Cnidaria
uniq688,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Trachymedusae_43183,f:Geryoniidae_37522,g:Liriope_37523,s:Liriope",Eukaryota,Cnidaria
uniq17947,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Trachymedusae_43183,f:Geryoniidae_37522,g:Liriope_37523,s:Liriope",Eukaryota,Cnidaria
uniq198,"k:Eukaryota_2759,p:Cnidaria_6073,c:Myxozoa_35581,o:Bivalvulida_35583,f:Enteromyxidae_2759629,g:Enteromyxum_188703,s:Enteromyxum",Eukaryota,Cnidaria
uniq512,"k:Eukaryota_2759,p:Cnidaria_6073,c:Scyphozoa_6142,o:Semaeostomeae_6143,f:Ulmaridae_37526,g:Aurelia_6144,s:Aurelia",Eukaryota,Cnidaria
uniq6346,"k:Eukaryota_2759,p:Cnidaria_6073,c:Scyphozoa_6142,o:Semaeostomeae_6143,f:Ulmaridae_37526,g:Aurelia_6144,s:Aurelia",Eukaryota,Cnidaria
uniq7906,"k:Eukaryota_2759,p:Cnidaria_6073,c:Scyphozoa_6142,o:Semaeostomeae_6143,f:Ulmaridae_37526,g:Aurelia_6144,s:Aurelia",Eukaryota,Cnidaria
uniq9681,"k:Eukaryota_2759,p:Cnidaria_6073,c:Scyphozoa_6142,o:Semaeostomeae_6143,f:Ulmaridae_37526,g:Aurelia_6144,s:Aurelia",Eukaryota,Cnidaria
uniq11180,"k:Eukaryota_2759,p:Cnidaria_6073,c:Scyphozoa_6142,o:Semaeostomeae_6143,f:Ulmaridae_37526,g:Aurelia_6144,s:Aurelia",Eukaryota,Cnidaria
uniq27795,"k:Eukaryota_2759,p:Cnidaria_6073,c:Scyphozoa_6142,o:Semaeostomeae_6143,f:Ulmaridae_37526,g:Aurelia_6144,s:Aurelia",Eukaryota,Cnidaria
uniq11023,"k:Eukaryota_2759,p:Cnidaria_6073,s:Cnidaria",Eukaryota,Cnidaria
uniq568,"k:Eukaryota_2759,p:Ctenophora_10197,c:Tentaculata_140493",Eukaryota,Ctenophora
uniq920,"k:Eukaryota_2759,p:Echinodermata_7586",Eukaryota,Echinodermata
