otuID,Dec_2015,Jan_2016,Mar_2016,Jun_2016,Aug_2016,Dec_2016,Jan_2017,Mar_2017,Jun_2017,Aug_2017,Dec_2017,Jan_2018,Mar_2018,Nov_2019,Jan_2020
uniq42896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq429,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
uniq42902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq42903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq42916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq42919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
uniq42923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4294,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
uniq42942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq42943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq42946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4295,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
uniq42952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4296,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq42962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq42987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
uniq430,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
uniq43003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uniq43018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uniq43036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq4305,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
uniq43063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
uniq43100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uniq4313,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uniq43140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq4316,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
uniq43183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4323,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
uniq43230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4325,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq43253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
uniq43261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4327,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
uniq43281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq433,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq4330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uniq43300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
uniq43310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4332,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
uniq43324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43360,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq43367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uniq43371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4338,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
uniq43384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq434,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0
uniq43400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4345,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
uniq43451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43493,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uniq43498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq435,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1
uniq43514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uniq4353,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
uniq43536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43541,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq43562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43596,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq43603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniq43619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4363,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uniq43635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uniq43654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4366,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uniq43662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4369,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uniq43694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
uniq43718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4378,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uniq43783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4380,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4382,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uniq43821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4383,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
uniq43831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq439,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1
uniq43920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq43990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq440,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
uniq4400,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
uniq44012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4404,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq44043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44077,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq44084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq4409,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uniq44093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4410,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
uniq44113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniq4413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
uniq44135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4427,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
uniq44273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4428,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
uniq44281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq443,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
uniq44302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4432,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
uniq44320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44361,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniq44382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44391,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uniq444,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
uniq44402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44435,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq44439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44461,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq44462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4448,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
uniq44489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
uniq44519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44532,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uniq44535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4454,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
uniq44552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4459,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
uniq4461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
uniq44610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44613,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uniq44624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4467,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
uniq44673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4468,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
uniq44685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44709,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uniq44719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44722,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq44723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
uniq44728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uniq44741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq44790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq448,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq4480,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
uniq44807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4481,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq44821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
uniq44839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq44843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
uniq4485,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
uniq44850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq449,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
uniq4490,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uniq44903,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uniq44912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44919,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uniq44920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44930,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uniq44938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4494,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq44978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uniq4498,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq45,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
uniq450,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
uniq4500,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
uniq4501,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
uniq45017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4506,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
uniq45063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4507,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
uniq45071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4508,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uniq45086,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq45088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq45100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uniq45191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4521,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq45225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq45255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq45285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq4529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
uniq45298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
