uniq,phylum,class,order,family,genus,species
uniq5932,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Acrocalanus,Acrocalanus
uniq5935,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Cheilea,Cheilea
uniq5939,Cnidaria,Anthozoa,Anthozoa,Alcyonacea,Sarcophyton,Sarcophyton
uniq5945,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq5957,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Littorinimorpha,Littorinimorpha
uniq5958,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha
uniq5959,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq5973,Porifera,Demospongiae,Demospongiae,Demospongiae,Demospongiae,Demospongiae
uniq5978,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus
uniq60,Annelida,Polychaeta,Polychaeta,Sabellida,Acromegalomma,Acromegalomma
uniq6022,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq6046,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Anarithma,Anarithma
uniq606,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Coralliophila,Coralliophila
uniq6091,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq6096,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Ophiomastix,Ophiomastix
uniq6097,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Amphilepidida,Amphilepidida
uniq610,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq611,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Lyncina,Lyncina
uniq6156,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq6165,Mollusca,Bivalvia,Bivalvia,Galeommatida,Scintilla,Scintilla
uniq6176,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria
uniq62,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq622,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus
uniq6223,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus
uniq6225,Annelida,Polychaeta,Polychaeta,Spionida,Microspio,Microspio
uniq6228,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq6238,Porifera,Demospongiae,Demospongiae,Dictyoceratida,Dictyoceratida,Dictyoceratida
uniq6239,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq624,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Amphiura,Amphiura microsoma
uniq6240,Chordata,Actinopteri,Actinopteri,Actinopteri,Chromis,Chromis
uniq625,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Pontellina,Pontellina
uniq6266,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Delibus,Delibus
uniq6267,Chordata,Actinopteri,Actinopteri,Labriformes,Thalassoma,Thalassoma
uniq6289,Echinodermata,Echinoidea,Echinoidea,Camarodonta,Camarodonta,Camarodonta
uniq629,Cnidaria,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa,Hydrozoa
uniq6293,Chordata,Actinopteri,Actinopteri,Labriformes,Scarus,Scarus
uniq6297,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Ophiothrix,Ophiothrix armata
uniq6298,Arthropoda,Malacostraca,Malacostraca,Decapoda,Thalamita,Thalamita
uniq63,Mollusca,Gastropoda,Gastropoda,Gastropoda,Cerithium,Cerithium
uniq6314,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus
uniq6321,Chordata,Actinopteri,Actinopteri,Actinopteri,Centropyge,Centropyge
uniq6340,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Clausocalanus,Clausocalanus
uniq6355,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq6358,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Clausocalanus,Clausocalanus
uniq636,Mollusca,Gastropoda,Gastropoda,Pteropoda,Diacavolinia,Diacavolinia
uniq6369,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq6374,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq6386,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq6392,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq6393,Mollusca,Gastropoda,Gastropoda,Gastropoda,Ercolania,Ercolania
uniq6400,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq641,Cnidaria,Hydrozoa,Hydrozoa,Leptothecata,Leptothecata,Leptothecata
uniq6410,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq6432,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq6445,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq6447,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq6466,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus
uniq6473,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Littorinimorpha,Littorinimorpha
uniq648,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Neogastropoda,Neogastropoda
uniq6483,Cnidaria,Anthozoa,Anthozoa,Scleractinia,Oulastrea,Oulastrea
uniq6485,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Drupella,Drupella
uniq649,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq6493,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq6524,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq6539,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq6550,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq6562,Mollusca,Gastropoda,Gastropoda,Nudibranchia,Asteronotus,Asteronotus
uniq6581,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq6586,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Candacia,Candacia
uniq6591,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq66,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Bestiolina,Bestiolina
uniq660,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus
uniq6605,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq6624,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Nassarius,Nassarius
uniq6638,Cnidaria,Scyphozoa,Scyphozoa,Rhizostomeae,Cassiopea,Cassiopea
uniq6644,Arthropoda,Malacostraca,Malacostraca,Decapoda,Etisus,Etisus
uniq6653,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq6698,Mollusca,Gastropoda,Gastropoda,Pteropoda,Pteropoda,Pteropoda
uniq670,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq6737,Porifera,Demospongiae,Demospongiae,Haplosclerida,Haplosclerida,Haplosclerida
uniq6748,Mollusca,Bivalvia,Bivalvia,Cardiida,Tellinella,Tellinella
uniq6770,Cnidaria,Scyphozoa,Scyphozoa,Semaeostomeae,Aurelia,Aurelia
uniq6773,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Procalpurnus,Procalpurnus
uniq6785,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq6801,Annelida,Polychaeta,Polychaeta,Spionida,Microspio,Microspio
uniq6812,Porifera,Demospongiae,Demospongiae,Haplosclerida,Haplosclerida,Haplosclerida
uniq6819,Cnidaria,Hydrozoa,Hydrozoa,Leptothecata,Leptothecata,Leptothecata
uniq6820,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq6844,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Lyncina,Lyncina
uniq6845,Porifera,Demospongiae,Demospongiae,Biemnida,Biemnida,Biemnida
uniq6862,Mollusca,Gastropoda,Gastropoda,Gastropoda,Oxynoe,Oxynoe
uniq6868,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq6871,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq6884,Mollusca,Bivalvia,Bivalvia,Galeommatida,Salpocola,Salpocola
uniq6888,Mollusca,Gastropoda,Gastropoda,Gastropoda,Cerithium,Cerithium
uniq6896,Mollusca,Gastropoda,Gastropoda,Aplysiida,Stylocheilus,Stylocheilus
uniq69,Chordata,Actinopteri,Actinopteri,Labriformes,Scarus,Scarus
uniq6901,Arthropoda,Malacostraca,Malacostraca,Decapoda,Lucifer,Lucifer
uniq6933,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Ophiothrix,Ophiothrix
uniq6937,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq6943,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Nassarius,Nassarius
uniq6944,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq6945,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq6958,Mollusca,Bivalvia,Bivalvia,Ostreida,Lopha,Lopha
uniq6976,Mollusca,Gastropoda,Gastropoda,Gastropoda,Cerithium,Cerithium
uniq698,Annelida,Polychaeta,Polychaeta,Polychaeta,Chaetopterus,Chaetopterus
uniq6982,Cnidaria,Hydrozoa,Hydrozoa,Trachymedusae,Liriope,Liriope
uniq7026,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Nassarius,Nassarius
uniq7049,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq7050,Arthropoda,Malacostraca,Malacostraca,Decapoda,Trapezia,Trapezia
uniq7072,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq7081,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq7089,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq7099,Echinodermata,Echinoidea,Echinoidea,Temnopleuroida,Mespilia,Mespilia
uniq7111,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq7136,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Centropages,Centropages
uniq7139,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq7145,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq7152,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq720,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Ophionereis,Ophionereis
uniq7231,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq7238,Cnidaria,Scyphozoa,Scyphozoa,Coronatae,Linuche,Linuche
uniq7254,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq7261,Mollusca,Gastropoda,Gastropoda,Pteropoda,Diacavolinia,Diacavolinia
uniq7288,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Littorinimorpha,Littorinimorpha
uniq732,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Ophiura,Ophiura
uniq7329,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus
uniq7341,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq7345,Cnidaria,Hydrozoa,Hydrozoa,Leptothecata,Clytia,Clytia
uniq735,Cnidaria,Anthozoa,Anthozoa,Actiniaria,Actiniaria,Actiniaria
uniq736,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Clausocalanus,Clausocalanus
uniq737,Cnidaria,Anthozoa,Anthozoa,Actiniaria,Actiniaria,Actiniaria
uniq7379,Cnidaria,Hydrozoa,Hydrozoa,Siphonophorae,Siphonophorae,Siphonophorae
uniq7434,Mollusca,Gastropoda,Gastropoda,Gastropoda,Cerithium,Cerithium
uniq7465,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq7472,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq7480,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq7494,Arthropoda,Malacostraca,Malacostraca,Decapoda,Trapezia,Trapezia
uniq75,Mollusca,Gastropoda,Gastropoda,Cephalaspidea,Lamprohaminoea,Lamprohaminoea
uniq750,Chordata,Actinopteri,Actinopteri,Actinopteri,Pomacentrus,Pomacentrus
uniq751,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq7513,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq7520,Cnidaria,Anthozoa,Anthozoa,Scleractinia,Scleractinia,Scleractinia
uniq7524,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq7527,Arthropoda,Malacostraca,Malacostraca,Decapoda,Etisus,Etisus
uniq7528,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Littorinimorpha,Littorinimorpha
uniq7536,Mollusca,Gastropoda,Gastropoda,Nudibranchia,Favorinus,Favorinus
uniq7558,Annelida,Polychaeta,Polychaeta,Spionida,Microspio,Microspio
uniq756,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq7567,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus
uniq7573,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq7594,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq7622,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Littorinimorpha,Littorinimorpha
uniq7643,Mollusca,Gastropoda,Gastropoda,Gastropoda,Cerithium,Cerithium
uniq7646,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus
uniq7655,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq7671,Chordata,Actinopteri,Actinopteri,Syngnathiformes,Syngnathiformes,Syngnathiformes
uniq7694,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Candacia,Candacia
uniq7698,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq7703,Cnidaria,Hydrozoa,Hydrozoa,Siphonophorae,Lensia,Lensia
uniq7714,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Drupa,Drupa
uniq7721,Mollusca,Gastropoda,Gastropoda,Gastropoda,Ercolania,Ercolania
uniq7737,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq775,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq7755,Chordata,Actinopteri,Actinopteri,Labriformes,Scarus,Scarus
uniq7799,Cnidaria,Anthozoa,Anthozoa,Actiniaria,Edwardsia,Edwardsia
uniq7820,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Clausocalanus,Clausocalanus
uniq7831,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq7839,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq784,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq7858,Arthropoda,Malacostraca,Malacostraca,Decapoda,Carupa,Carupa
uniq786,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq7874,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus
uniq788,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq7880,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Acartia,Acartia
uniq7891,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq7898,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus
uniq7909,Cnidaria,Hydrozoa,Hydrozoa,Trachymedusae,Liriope,Liriope
uniq7954,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq7960,Arthropoda,Malacostraca,Malacostraca,Decapoda,Metapenaeus,Metapenaeus
uniq797,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq7989,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq8,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Clausocalanus,Clausocalanus
uniq80,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq8054,Cnidaria,Anthozoa,Anthozoa,Actiniaria,Actiniaria,Actiniaria
uniq806,Mollusca,Gastropoda,Gastropoda,Gastropoda,Cerithium,Cerithium
uniq807,Chordata,Chordata,Chordata,Chordata,Chordata,Chordata
uniq808,Mollusca,Gastropoda,Gastropoda,Trochida,Rochia,Rochia
uniq8080,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq810,Mollusca,Gastropoda,Gastropoda,Gastropoda,Cerithium,Cerithium
uniq8105,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Ferosagitta,Ferosagitta
uniq8106,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq811,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq8119,Arthropoda,Hexanauplia,Hexanauplia,Poecilostomatoida,Farranula,Farranula
uniq813,Chordata,Actinopteri,Actinopteri,Actinopteri,Actinopteri,Actinopteri
uniq8143,Chordata,Actinopteri,Actinopteri,Syngnathiformes,Centriscus,Centriscus
uniq8158,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq8170,Chordata,Actinopteri,Actinopteri,Acanthuriformes,Acanthurus,Acanthurus
uniq8199,Mollusca,Gastropoda,Gastropoda,Cephalaspidea,Aliculastrum,Aliculastrum
uniq8206,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq8209,Chordata,Actinopteri,Actinopteri,Gobiiformes,Paragobiodon,Paragobiodon
uniq821,Annelida,Polychaeta,Polychaeta,Polychaeta,Polychaeta,Polychaeta
uniq8240,Echinodermata,Echinoidea,Echinoidea,Spatangoida,Lovenia,Lovenia
uniq825,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Eucalanus,Eucalanus
uniq8253,Cnidaria,Hydrozoa,Hydrozoa,Leptothecata,Leptothecata,Leptothecata
uniq8256,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq8258,Cnidaria,Hydrozoa,Hydrozoa,Anthoathecata,Hydrichthys,Hydrichthys
uniq8272,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Quoyula,Quoyula
uniq828,Cnidaria,Scyphozoa,Scyphozoa,Semaeostomeae,Aurelia,Aurelia
uniq8281,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq8288,Annelida,Polychaeta,Polychaeta,Spionida,Microspio,Microspio
uniq83,Sipuncula,Sipuncula,Sipuncula,Phascolosomatiformes,Phascolosoma,Phascolosoma
uniq831,Mollusca,Gastropoda,Gastropoda,Gastropoda,Cerithium,Cerithium
uniq8311,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq8352,Mollusca,Gastropoda,Gastropoda,Aplysiida,Stylocheilus,Stylocheilus
uniq837,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Drupella,Drupella
uniq8417,Annelida,Polychaeta,Polychaeta,Polychaeta,Chaetopterus,Chaetopterus
uniq8427,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq8435,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Centropages,Centropages
uniq8439,Mollusca,Gastropoda,Gastropoda,Aplysiida,Stylocheilus,Stylocheilus
uniq8446,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq8448,Annelida,Polychaeta,Polychaeta,Echiuroidea,Anelassorhynchus,Anelassorhynchus
uniq845,Cnidaria,Anthozoa,Anthozoa,Alcyonacea,Alcyonacea,Alcyonacea
uniq8463,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Temora,Temora
uniq8470,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq849,Mollusca,Gastropoda,Gastropoda,Aplysiida,Dolabrifera,Dolabrifera
uniq8498,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Calocalanus,Calocalanus
uniq85,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq8514,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq855,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Neogastropoda,Neogastropoda
uniq8563,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Labidocera,Labidocera
uniq8579,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Cheilea,Cheilea
uniq8591,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Clausocalanus,Clausocalanus
uniq8598,Arthropoda,Malacostraca,Malacostraca,Decapoda,Etisus,Etisus
uniq8605,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus
uniq8616,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq8619,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Calanoida,Calanoida
uniq862,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq8628,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus
uniq8643,Arthropoda,Malacostraca,Malacostraca,Decapoda,Parribacus,Parribacus
uniq8646,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq8650,Mollusca,Gastropoda,Gastropoda,Gastropoda,Cerithium,Cerithium
uniq867,Chordata,Actinopteri,Actinopteri,Labriformes,Stethojulis,Stethojulis
uniq870,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq8706,Chordata,Actinopteri,Actinopteri,Perciformes,Cephalopholis,Cephalopholis
uniq8714,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq8715,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq8717,Arthropoda,Branchiopoda,Branchiopoda,Diplostraca,Pseudevadne,Pseudevadne
uniq8720,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Clausocalanus,Clausocalanus
uniq8721,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Nucleolaria,Nucleolaria
uniq8729,Mollusca,Gastropoda,Gastropoda,Trochida,Stomatella,Stomatella
uniq874,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Lyncina,Lyncina
uniq8750,Echinodermata,Crinoidea,Crinoidea,Comatulida,Comanthus,Comanthus
uniq876,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq8809,Cnidaria,Hydrozoa,Hydrozoa,Leptothecata,Laodicea,Laodicea
uniq881,Mollusca,Gastropoda,Gastropoda,Gastropoda,Oxynoe,Oxynoe
uniq8817,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus
uniq8885,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Calanoida,Calanoida
uniq889,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq89,Chordata,Actinopteri,Actinopteri,Acanthuriformes,Acanthurus,Acanthurus
uniq890,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq8927,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq8946,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq895,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Littorinimorpha,Littorinimorpha
uniq8964,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq898,Arthropoda,Malacostraca,Malacostraca,Decapoda,Dardanus,Dardanus
uniq8984,Cnidaria,Anthozoa,Anthozoa,Actiniaria,Actiniaria,Actiniaria
uniq8988,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Nassarius,Nassarius
uniq90,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Pontella,Pontella
uniq9020,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq9098,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Drupa,Drupa
uniq910,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq9103,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq9108,Mollusca,Gastropoda,Gastropoda,Gastropoda,Oxynoe,Oxynoe
uniq9111,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq9113,Mollusca,Gastropoda,Gastropoda,Cephalaspidea,Haminoeidae,Haminoeidae
uniq9128,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Nassarius,Nassarius
uniq9178,Echinodermata,Echinoidea,Echinoidea,Camarodonta,Koehleraster,Koehleraster
uniq92,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Ophiocoma,Ophiocoma
uniq921,Chordata,Chordata,Chordata,Chordata,Chordata,Chordata
uniq9230,Arthropoda,Malacostraca,Malacostraca,Decapoda,Liomera,Liomera
uniq925,Echinodermata,Holothuroidea,Holothuroidea,Aspidochirotida,Holothuria,Holothuria
uniq9251,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq9253,Mollusca,Gastropoda,Gastropoda,Nudibranchia,Phestilla,Phestilla
uniq9255,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Littorinimorpha,Littorinimorpha
uniq9269,Arthropoda,Malacostraca,Malacostraca,Decapoda,Thalamita,Thalamita
uniq928,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Conus,Conus
uniq9283,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Ophiomastix,Ophiomastix asperula
uniq9329,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Nassarius,Nassarius
uniq9353,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq9371,Chordata,Actinopteri,Actinopteri,Actinopteri,Neopomacentrus,Neopomacentrus
