uniq,taxonomy
uniq17959,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Labidodemas_240135,s:Labidodemas"
uniq395,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Aspidochirotida_7682,f:Stichopodidae_7687,g:Stichopus_7691,s:Stichopus"
uniq9330,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Aspidochirotida_7682,f:Stichopodidae_7687,g:Stichopus_7691,s:Stichopus"
uniq22279,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Aspidochirotida_7682,f:Stichopodidae_7687,g:Stichopus_7691,s:Stichopus"
uniq5854,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618"
uniq792,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457"
uniq11708,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457"
uniq25747,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Amphiuridae_106738,g:Amphiodia_869199,s:Amphiodia"
uniq1895,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiactidae_41169,g:Ophiactis_154020,s:Ophiactis"
uniq4585,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiactidae_41169,g:Ophiactis_154020,s:Ophiactis"
uniq9250,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiactidae_41169,g:Ophiactis_154020,s:Ophiactis"
uniq14613,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiactidae_41169,g:Ophiactis_154020,s:Ophiactis"
uniq4024,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiocomidae_7621,g:Breviturma_2771563,s:Breviturma"
uniq1374,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophionereidae_243949,g:Ophionereis_243950,s:Ophionereis"
uniq4814,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophionereidae_243949,g:Ophionereis_243950,s:Ophionereis"
uniq7849,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophionereidae_243949,g:Ophionereis_243950,s:Ophionereis"
uniq11057,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophionereidae_243949,g:Ophionereis_243950,s:Ophionereis"
uniq15585,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophionereidae_243949,g:Ophionereis_243950,s:Ophionereis"
uniq26135,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophionereidae_243949,g:Ophionereis_243950,s:Ophionereis"
uniq27957,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophionereidae_243949,g:Ophionereis_243950,s:Ophionereis"
uniq754,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Macrophiothrix_243928,s:Macrophiothrix"
uniq1610,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Macrophiothrix_243928,s:Macrophiothrix"
uniq5251,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Macrophiothrix_243928,s:Macrophiothrix"
uniq9317,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Macrophiothrix_243928,s:Macrophiothrix"
uniq22754,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Macrophiothrix_243928,s:Macrophiothrix"
uniq22771,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Macrophiothrix_243928,s:Macrophiothrix"
uniq8726,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Ophiothrix_70179,s:Ophiothrix"
uniq10665,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Ophiothrix_70179,s:Ophiothrix"
uniq12892,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiotrichidae_742520,g:Ophiothrix_70179,s:Ophiothrix"
uniq626,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiuridae_35054,g:Ophiura_48547,s:Ophiura"
uniq8156,"k:Eukaryota_2759,p:Echinodermata_7586,c:Ophiuroidea_7618,o:Amphilepidida_2783457,f:Ophiuridae_35054,g:Ophiura_48547,s:Ophiura"
uniq647,"k:Eukaryota_2759,p:Echinodermata_7586,s:Eleutherozoa"
uniq4067,"k:Eukaryota_2759,p:Echinodermata_7586,s:Eleutherozoa"
uniq7854,"k:Eukaryota_2759,p:Echinodermata_7586,s:Eleutherozoa"
uniq5195,"k:Eukaryota_2759,p:Echinodermata_7586,s:Eleutherozoa"
uniq17791,"k:Eukaryota_2759,p:Echinodermata_7586,s:Eleutherozoa"
uniq1927,"k:Eukaryota_2759,p:Hemichordata_10219,c:Enteropneusta_10220,f:Ptychoderidae_35078,g:Balanoglossus_35079,s:Balanoglossus"
uniq27037,"k:Eukaryota_2759,p:Hemichordata_10219,c:Enteropneusta_10220,f:Ptychoderidae_35078,s:Ptychoderidae"
uniq13237,"k:Eukaryota_2759,p:Mollusca_6447"
uniq11842,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544"
uniq16750,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544"
uniq10506,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Cardiida_2783445"
uniq5467,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Cardiida_2783445,f:,g:,s:"
uniq9924,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Cardiida_2783445,f:Tellinidae_52798,g:Pinguitellina_1230581,s:Pinguitellina"
uniq13078,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Cardiida_2783445,f:Tellinidae_52798,g:Tellinella_1219310,s:Tellinella"
uniq20218,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Galeommatida_2783446,s:Galeommatoidea"
uniq12978,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Mytiloida_6546,f:Mytilidae_6547,g:Leiosolenus_310901,s:Leiosolenus"
uniq20160,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Mytiloida_6546,f:Mytilidae_6547,g:Leiosolenus_310901,s:Leiosolenus"
uniq24768,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Mytiloida_6546,f:Mytilidae_6547,g:Leiosolenus_310901,s:Leiosolenus"
uniq14,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Mytiloida_6546,f:Mytilidae_6547,g:Trichomya_40251,s:Trichomya"
uniq734,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq2375,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq785,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq4420,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq3456,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq3979,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq6529,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq6587,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq7096,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq7667,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq7798,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq8201,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq8312,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq9218,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq10153,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq11555,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq11797,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq11901,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq11959,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq11965,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq12302,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq13227,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq13390,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq13972,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq14837,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq15287,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq17259,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq17497,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq17811,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq18401,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq19713,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq20670,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq21292,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq21541,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq21786,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq22690,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq24541,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq24605,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq26789,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq27107,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq27710,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq27719,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563"
uniq619,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563,g:Lopha_74442,s:Lopha"
uniq938,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563,g:Lopha_74442,s:Lopha"
uniq1137,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563,g:Lopha_74442,s:Lopha"
uniq4962,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563,g:Lopha_74442,s:Lopha"
uniq8669,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563,g:Saccostrea_33508,s:Saccostrea"
uniq3306,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Pterioida_44598,f:Pinnidae_44599,g:Atrina_49197,s:Atrina"
uniq26917,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Pterioida_44598,f:Pinnidae_44599,g:Pinna_102330,s:Pinna"
uniq1472,"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Pterioida_44598,f:Pteriidae_102312,g:Pinctada_50425,s:Pinctada"
uniq440,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448"
uniq1167,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448"
uniq6246,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448"
uniq3825,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448"
uniq11013,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448"
uniq12605,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448"
uniq12790,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448"
uniq15224,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448"
uniq16875,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448"
uniq17449,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448"
uniq21154,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448"
uniq24375,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448"
uniq25056,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448"
uniq26464,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448"
uniq27946,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448"
uniq27986,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448"
uniq20994,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Caliphyllidae_1522361,g:Polybranchia_483979,s:Polybranchia"
uniq9411,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Bittium_1357313,s:Bittium"
uniq643,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq561,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq698,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq862,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq1429,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq4332,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq4620,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq4664,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq4749,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq4755,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq7492,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq7528,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq15888,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq8427,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq9445,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq9573,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq10513,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq11918,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq14856,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq16779,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq16865,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq18047,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq20092,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq22825,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Cerithium_145869,s:Cerithium"
uniq14925,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Cerithiidae_69701,g:Rhinoclavis_590663,s:Rhinoclavis"
uniq298,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Dialidae_1394481,s:Dialidae"
uniq21220,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Limapontiidae_71495,g:Placida_71496,s:Placida"
uniq639,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Plakobranchidae_71492,g:Elysia_71493,s:Elysia"
uniq6203,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Pyramidellidae_160015,g:Miralda_904400,s:Miralda"
uniq11481,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,f:Triphoridae_1273271,g:Triphora_1394503,s:Triphora"
uniq9648,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Aplysiida_6497,f:Aplysiidae_6498,g:Bursatella_6507,s:Bursatella"
uniq5186,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Aplysiida_6497,f:Aplysiidae_6498,g:Dolabrifera_114740,s:Dolabrifera"
uniq13028,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Aplysiida_6497,f:Aplysiidae_6498,g:Dolabrifera_114740,s:Dolabrifera"
uniq8562,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Aplysiida_6497,f:Aplysiidae_6498,g:Stylocheilus_114760,s:Stylocheilus"
uniq10187,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Aplysiida_6497,f:Aplysiidae_6498,g:Stylocheilus_114760,s:Stylocheilus"
uniq17012,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Aplysiida_6497,f:Aplysiidae_6498,g:Stylocheilus_114760,s:Stylocheilus"
uniq16187,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Cephalaspidea_69554"
uniq25897,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Cephalaspidea_69554"
uniq1630,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Cephalaspidea_69554,f:Aglajidae_195876,g:Philinopsis_259619,s:Philinopsis"
uniq2554,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Cephalaspidea_69554,f:Aglajidae_195876,g:Philinopsis_259619,s:Philinopsis"
uniq11628,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Cephalaspidea_69554,f:Aglajidae_195876,g:Philinopsis_259619,s:Philinopsis"
uniq19840,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Cephalaspidea_69554,f:Aglajidae_195876,g:Philinopsis_259619,s:Philinopsis"
uniq26703,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Cephalaspidea_69554,f:Aglajidae_195876,g:Philinopsis_259619,s:Philinopsis"
uniq18801,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Cephalaspidea_69554,f:Aglajidae_195876,g:Tubulophilinopsis_2083260,s:Tubulophilinopsis"
uniq19805,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Cephalaspidea_69554,f:Aglajidae_195876,g:Tubulophilinopsis_2083260,s:Tubulophilinopsis"
uniq13573,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Cephalaspidea_69554,f:Gastropteridae_259627,g:Siphopteron_413658,s:Siphopteron"
uniq8611,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Cephalaspidea_69554,f:Haminoeidae_114747,g:Diniatys_1055082,s:Diniatys"
uniq8680,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Cephalaspidea_69554,f:Haminoeidae_114747,g:Diniatys_1055082,s:Diniatys"
uniq12193,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Cephalaspidea_69554,f:Haminoeidae_114747,g:Lamprohaminoea_2510879,s:Lamprohaminoea"
uniq9563,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Cephalaspidea_69554,f:Haminoeidae_114747,g:Lamprohaminoea_2510879,s:Lamprohaminoea"
uniq26108,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Cephalaspidea_69554,f:Smaragdinellidae_216312,g:Phanerophthalmus_259574,s:Phanerophthalmus"
uniq19736,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Cycloneritida_977767,f:Phenacolepadidae_55016,g:Zacalantica_2510438,s:Zacalantica"
uniq27506,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Cycloneritida_977767,f:Phenacolepadidae_55016,g:Zacalantica_2510438,s:Zacalantica"
uniq5006,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Capulidae_211734,g:Capulus_211735,s:Capulus"
uniq7100,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Cymatiidae_2483521,g:Septa_2483538,s:Septa"
uniq4032,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Cypraeidae_69557"
uniq4796,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Cypraeidae_69557"
uniq8758,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Cypraeidae_69557"
uniq28140,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Cypraeidae_69557"
uniq519,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Cypraeidae_69557,g:Arestorides_273693,s:Arestorides"
uniq9305,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Cypraeidae_69557,g:Erronea_218431,s:Erronea"
uniq554,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Cypraeidae_69557,g:Lyncina_218015,s:Lyncina"
uniq7108,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Cypraeidae_69557,g:Lyncina_218015,s:Lyncina"
uniq18382,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Cypraeidae_69557,g:Lyncina_218015,s:Lyncina"
uniq20779,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Cypraeidae_69557,g:Lyncina_218015,s:Lyncina"
uniq23033,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Cypraeidae_69557,g:Lyncina_218015,s:Lyncina"
uniq24818,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Cypraeidae_69557,g:Lyncina_218015,s:Lyncina"
uniq9575,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Cypraeidae_69557,g:Mauritia_218044,s:Mauritia"
uniq9309,"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Littorinimorpha_216294,f:Cypraeidae_69557,g:Monetaria_217784,s:Monetaria"
