uniq,kingdom,phylum,class,order,family,genus,species
uniq32568,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Littorinimorpha_216294,f:Strombidae_69694,g:Doxander_2706829,s:Doxander",,,
uniq11536,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Littorinimorpha_216294,f:Strombidae_69694,g:Ministrombus_2821806,s:Ministrombus",,,
uniq40964,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Littorinimorpha_216294,f:Strombidae_69694,g:Ministrombus_2821806,s:Ministrombus",,,
uniq52249,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Littorinimorpha_216294,f:Strombidae_69694,g:Ministrombus_2821806,s:Ministrombus",,,
uniq47390,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Littorinimorpha_216294,f:Strombidae_69694,g:Tridentarius_2849140,s:Tridentarius",,,
uniq13684,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Littorinimorpha_216294,f:Triviidae_217746,g:Trivirostra_217744,s:Trivirostra",,,
uniq26727,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Littorinimorpha_216294,f:Vanikoridae_211826,g:Caledoniella_2797887,s:Caledoniella",,,
uniq491,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Littorinimorpha_216294,f:Vermetidae_69691,g:Cupolaconcha_1522081,s:Cupolaconcha",,,
uniq1271,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Littorinimorpha_216294,f:Vermetidae_69691,g:Thylacodes_765161,s:Thylacodes",,,
uniq10203,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Littorinimorpha_216294,f:Vermetidae_69691,g:Thylaeodus_765160,s:Thylaeodus",,,
uniq6473,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479",,,
uniq8514,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479",,,
uniq23059,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Clathurellidae_1077931,g:Lienardia_473515,s:Lienardia",,,
uniq22058,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Columbellidae_74056,g:Euplica_500105,s:Euplica",,,
uniq28211,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Columbellidae_74056,g:Euplica_500105,s:Euplica",,,
uniq1109,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Columbellidae_74056,g:Murichorda_2790573,s:Murichorda",,,
uniq6022,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Conidae_6489,g:Anarithma_473399,s:Anarithma",,,
uniq27727,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Conidae_6489,g:Anarithma_473399,s:Anarithma",,,
uniq16575,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Conidae_6489,g:Anarithma_473399,s:Anarithma",,,
uniq31183,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Conidae_6489,g:Anarithma_473399,s:Anarithma",,,
uniq34589,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Conidae_6489,g:Anarithma_473399,s:Anarithma",,,
uniq36894,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Conidae_6489,g:Anarithma_473399,s:Anarithma",,,
uniq40597,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Conidae_6489,g:Anarithma_473399,s:Anarithma",,,
uniq46011,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Conidae_6489,g:Anarithma_473399,s:Anarithma",,,
uniq9269,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Conidae_6489,g:Conus_6490,s:Conus",,,
uniq12891,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Conidae_6489,g:Conus_6490,s:Conus",,,
uniq13693,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Conidae_6489,g:Conus_6490,s:Conus",,,
uniq15952,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Conidae_6489,g:Conus_6490,s:Conus",,,
uniq21384,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Conidae_6489,g:Conus_6490,s:Conus",,,
uniq30256,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Conidae_6489,g:Conus_6490,s:Conus",,,
uniq37503,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Conidae_6489,g:Conus_6490,s:Conus",,,
uniq12719,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Costellariidae_604279,g:Vexillum_604251,s:Vexillum",,,
uniq39242,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Costellariidae_604279,g:Vexillum_604251,s:Vexillum",,,
uniq28148,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Mitridae_69649,g:Condylomitra_2856171,s:Condylomitra",,,
uniq46223,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Mitridae_69649,g:Mitra_69650,s:Mitra",,,
uniq6046,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Coralliophila_57626,s:Coralliophila",,,
uniq11645,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Coralliophila_57626,s:Coralliophila",,,
uniq31317,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Coralliophila_57626,s:Coralliophila",,,
uniq38937,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Coralliophila_57626,s:Coralliophila",,,
uniq40986,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Coralliophila_57626,s:Coralliophila",,,
uniq45179,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Coralliophila_57626,s:Coralliophila",,,
uniq51037,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Coralliophila_57626,s:Coralliophila",,,
uniq1795,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Drupa_500099,s:Drupa",,,
uniq7703,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Drupa_500099,s:Drupa",,,
uniq9020,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Drupa_500099,s:Drupa",,,
uniq13867,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Drupa_500099,s:Drupa",,,
uniq19534,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Drupa_500099,s:Drupa",,,
uniq22879,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Drupa_500099,s:Drupa",,,
uniq39958,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Drupa_500099,s:Drupa",,,
uniq6483,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Drupella_604261,s:Drupella",,,
uniq8352,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Drupella_604261,s:Drupella",,,
uniq12560,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Drupella_604261,s:Drupella",,,
uniq45392,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Drupella_604261,s:Drupella",,,
uniq12876,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Leptoconchus_494625,s:Leptoconchus",,,
uniq20572,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Leptoconchus_494625,s:Leptoconchus",,,
uniq24775,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Leptoconchus_494625,s:Leptoconchus",,,
uniq27372,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Leptoconchus_494625,s:Leptoconchus",,,
uniq3367,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Morula_508940,s:Morula",,,
uniq9406,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Nassa_1196687,s:Nassa",,,
uniq21612,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Nassa_1196687,s:Nassa",,,
uniq22386,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Oppomorus_2706833,s:Oppomorus",,,
uniq20153,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Pascula_508946,s:Pascula",,,
uniq34807,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Pascula_508946,s:Pascula",,,
uniq43253,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Pascula_508946,s:Pascula",,,
uniq8258,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Quoyula_134478,s:Quoyula",,,
uniq10749,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Quoyula_134478,s:Quoyula",,,
uniq20541,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Quoyula_134478,s:Quoyula",,,
uniq24988,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Quoyula_134478,s:Quoyula",,,
uniq22550,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Muricidae_39476,g:Rapa_644105,s:Rapa",,,
uniq486,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq1160,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq6605,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq2310,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq4295,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq4521,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq6982,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq13580,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq6937,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq15068,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq14263,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq8984,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq9113,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq9283,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq12572,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq13619,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq25405,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq18357,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq20780,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq21188,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq22675,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq25658,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq34245,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq34737,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq42183,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq44938,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq50281,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Nassariidae_6483,g:Nassarius_6484,s:Nassarius",,,
uniq2879,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Olividae_57613,g:Oliva_57634,s:Oliva",,,
uniq5059,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Raphitomidae_1286449,g:Daphnella_473479,s:Daphnella",,,
uniq40807,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Raphitomidae_1286449,g:Hemilienardia_906832,s:Hemilienardia",,,
uniq43440,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Raphitomidae_1286449,g:Kermia_473507,s:Kermia",,,
uniq49519,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Raphitomidae_1286449,g:Kermia_473507,s:Kermia",,,
uniq19491,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Terebridae_57610",,,
uniq12817,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Terebridae_57610,g:Oxymeris_553718,s:Oxymeris",,,
uniq18282,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Neogastropoda_6479,f:Terebridae_57610,g:Terebra_89433,s:Terebra",,,
uniq49990,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849",,,
uniq28858,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Actinocyclidae_262593,g:Actinocyclus_262595,s:Actinocyclus",,,
uniq34690,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Aeolidiidae_195871,g:Baeolidia_910327,s:Baeolidia",,,
uniq48450,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Aeolidiidae_195871,s:Aeolidiidae",,,
uniq6550,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Asteronotidae_204771,g:Asteronotus_204755,s:Asteronotus",,,
uniq15134,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Asteronotidae_204771,g:Asteronotus_204755,s:Asteronotus",,,
uniq27245,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Asteronotidae_204771,g:Asteronotus_204755,s:Asteronotus",,,
uniq34196,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Chromodorididae_71294,g:Ardeadoris_460689,s:Ardeadoris",,,
uniq459,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Chromodorididae_71294,g:Chromodoris_71297,s:Chromodoris",,,
uniq20784,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Chromodorididae_71294,g:Glossodoris_154628,s:Glossodoris",,,
uniq17660,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Chromodorididae_71294,g:Goniobranchus_1175194,s:Goniobranchus",,,
uniq27699,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Chromodorididae_71294,g:Goniobranchus_1175194,s:Goniobranchus",,,
uniq26707,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Chromodorididae_71294,g:Mexichromis_460712,s:Mexichromis",,,
uniq15484,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Chromodorididae_71294,g:Thorunna_460724,s:Thorunna",,,
uniq32240,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Dendronotidae_71300,g:Melibe_76177,s:Melibe",,,
uniq50872,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Discodorididae_6515",,,
uniq49670,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Discodorididae_6515,g:Discodoris_76172,s:Discodoris",,,
uniq50379,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Discodorididae_6515,g:Thordisa_2049551,s:Thordisa",,,
uniq31800,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Facelinidae_929463,g:Cratena_154641,s:Cratena",,,
uniq42528,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Facelinidae_929463,g:Cratena_154641,s:Cratena",,,
uniq3253,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Facelinidae_929463,g:Favorinus_252565,s:Favorinus",,,
uniq7528,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Facelinidae_929463,g:Favorinus_252565,s:Favorinus",,,
uniq28339,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Facelinidae_929463,g:Favorinus_252565,s:Favorinus",,,
uniq41509,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Facelinidae_929463,g:Favorinus_252565,s:Favorinus",,,
uniq52276,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Facelinidae_929463,g:Favorinus_252565,s:Favorinus",,,
uniq42651,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Facelinidae_929463,g:Pteraeolidia_929461,s:Pteraeolidia",,,
uniq21128,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Flabellinidae_71483,g:Coryphellina_2068012,s:Coryphellina",,,
uniq47277,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Glaucidae_216354,g:Caloria_376199,s:Caloria",,,
uniq28443,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Glaucidae_216354,g:Phyllodesmium_219670,s:Phyllodesmium",,,
uniq36325,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Gymnodorididae_1113476,g:Gymnodoris_1113439,s:Gymnodoris",,,
uniq45816,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Phyllidiidae_71377,g:Phyllidia_71378,s:Phyllidia",,,
uniq23892,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Pinufiidae_797267,g:Pinufius_797255,s:Pinufius",,,
uniq42806,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Pinufiidae_797267,g:Pinufius_797255,s:Pinufius",,,
uniq22413,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Platydorididae_216336,g:Platydoris_154652,s:Platydoris",,,
uniq42593,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Polyceridae_71317,g:Notodoris_351412,s:Notodoris",,,
uniq23267,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Polyceridae_71317,g:Polycera_71375,s:Polycera",,,
uniq27046,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Polyceridae_71317,g:Polycera_71375,s:Polycera",,,
uniq19015,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Polyceridae_71317,g:Thecacera_71380,s:Thecacera",,,
uniq16561,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Trinchesiidae_2053715",,,
uniq3338,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Trinchesiidae_2053715,g:Phestilla_2305132,s:Phestilla",,,
uniq16289,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Trinchesiidae_2053715,g:Phestilla_2305132,s:Phestilla",,,
uniq9251,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Trinchesiidae_2053715,g:Phestilla_2305132,s:Phestilla",,,
uniq15511,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Trinchesiidae_2053715,g:Phestilla_2305132,s:Phestilla",,,
uniq27278,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Trinchesiidae_2053715,g:Phestilla_2305132,s:Phestilla",,,
uniq32884,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Trinchesiidae_2053715,g:Phestilla_2305132,s:Phestilla",,,
uniq34627,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Trinchesiidae_2053715,g:Phestilla_2305132,s:Phestilla",,,
uniq10579,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Trinchesiidae_2053715,g:Tenellia_1919074,s:Tenellia",,,
uniq31573,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Trinchesiidae_2053715,g:Tenellia_1919074,s:Tenellia",,,
uniq18067,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Trinchesiidae_2053715,g:Tenellia_1919074,s:Tenellia",,,
uniq35853,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Nudibranchia_70849,f:Zephyrinidae_216352,g:Janolus_154650,s:Janolus",,,
uniq36938,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Pleurobranchida_2340904,f:Pleurobranchidae_71291,g:Berthella_71292,s:Berthella",,,
uniq4947,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Pleurobranchida_2340904,f:Pleurobranchidae_71291,g:Pleurehdera_1631842,s:Pleurehdera",,,
uniq15454,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Pleurobranchida_2340904,f:Pleurobranchidae_71291,g:Pleurobranchus_157720,s:Pleurobranchus",,,
uniq40549,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Pleurobranchida_2340904,f:Pleurobranchidae_71291,g:Pleurobranchus_157720,s:Pleurobranchus",,,
uniq1895,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Pteropoda_977783,f:Cavoliniidae_216329,g:Diacavolinia_1286079,s:Diacavolinia",,,
uniq3429,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Pteropoda_977783,f:Cavoliniidae_216329,g:Diacavolinia_1286079,s:Diacavolinia",,,
uniq6358,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Pteropoda_977783,f:Cavoliniidae_216329,g:Diacavolinia_1286079,s:Diacavolinia",,,
uniq7254,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Pteropoda_977783,f:Cavoliniidae_216329,g:Diacavolinia_1286079,s:Diacavolinia",,,
uniq12486,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Pteropoda_977783,f:Cavoliniidae_216329,g:Diacavolinia_1286079,s:Diacavolinia",,,
uniq9854,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Pteropoda_977783,f:Cavoliniidae_216329,g:Diacavolinia_1286079,s:Diacavolinia",,,
uniq10886,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Pteropoda_977783,f:Cavoliniidae_216329,g:Diacavolinia_1286079,s:Diacavolinia",,,
uniq25029,Eukaryota,Mollusca,Gastropoda,"Gastropoda_6448,o:Pteropoda_977783,f:Cavoliniidae_216329,g:Diacavolinia_1286079,s:Diacavolinia",,,
